,key_and_mode,track_id,spotify_uri
2810,A minor,69594,spotify:track:42lcMF6cQwb3iJprJz2Rep
2811,E Major,69601,spotify:track:2CfOMt8GsZwNFkiBqoEKLH
2812,B minor,69607,spotify:track:3J7xTkDwJfdjMo0HYyPAwy
2813,G Major,69608,spotify:track:7ztMwAH5rXqdbazUF2fBRV
2814,D# Major,69609,spotify:track:4BK1LncmBOiW5loxwp7cMp
2815,C Major,69610,spotify:track:10g5g2LZTTfPZQiBtwdt4a
2816,F# Major,69611,spotify:track:3NMzQlt5GcOalMF6CYWETQ
2817,Bb Major,69612,spotify:track:0SdCWHfhti66HwmPeC5kEY
2818,B Major,69781,spotify:track:58Yp77nqBwicEItEmyjII8
2819,D minor,69904,spotify:track:00qP0wnoX1s5lltkiomr7A
2820,A Major,69932,spotify:track:0AjlAr2Bt2ljhFCUPOnfod
2821,B Major,69937,spotify:track:4O5URRmaLcz2pFH9Ddb0mh
2822,C# Major,69941,spotify:track:384l4NvuE227pwSz6SskYK
2823,A Major,70048,spotify:track:2igRa7m4ElBZdg29CpbGme
2824,G minor,70050,spotify:track:6AMUyN0dOgLxQnPUdTRfxY
2825,Bb Major,70051,spotify:track:79Pjujz9hOzd6eSZ0ljIr4
2826,D minor,70052,spotify:track:62qN0uoZ0ZLZ8GQeIfFvii
2827,G minor,70053,spotify:track:6dmRgjjiLbUXyDbBxTZ3VF
2828,A minor,70054,spotify:track:6sgXiZCYmuT59lgNgaeRbz
2829,E Major,70056,spotify:track:4A58y7D7ZdvWjiYSt71DrJ
2830,D Major,70057,spotify:track:3U3Yak3p7i8VyVaAmREvhL
2831,E Major,70058,spotify:track:61MmKjVmwZxdoJYcYhHoYp
2832,B minor,70059,spotify:track:2QE2FRHRWw7X5SGKnekZcp
2833,B minor,70060,spotify:track:01OEuvWUR56v6LWRPXZ5Rz
2834,G# Major,70061,spotify:track:2FsbtMmE48yy5OSCwfT5QH
2835,C# minor,70103,spotify:track:7sFjEpZU6BtMAlnayaxKYq
2836,A Major,70191,spotify:track:5l08Mrj6ZrOafhZtbxOMjy
2837,G# Major,70194,spotify:track:3RgC1FKFhabjVw3N3WHCiB
2838,D# Major,70213,spotify:track:5WoSrkbwyMiXcGJKnO0A30
2839,A Major,70215,spotify:track:5aAT4WTHueME3Oc02Ohvmn
2840,C minor,70221,spotify:track:7fl5SxWloschcFN81wV9P9
2841,B minor,70227,spotify:track:1K000Jg6dMTVCfsVUiXrjs
2842,E minor,70229,spotify:track:3Zrv78NBc9fZ3TgG7ud8Uc
2843,G Major,70244,spotify:track:3SMwejrA2yoAb9nSS5ABMU
2844,G# Major,70302,spotify:track:5z1rRmzq2dz1NyYoTIg0Pz
2845,D# minor,70304,spotify:track:6rQ55nhAEe7rH1PDm2jDRo
2846,G minor,70403,spotify:track:6YdDTSaOCOoSIsayfPYepE
2847,F minor,70673,spotify:track:44LVNvXH46cBbBacfzJi3b
2848,C minor,70713,spotify:track:065sDRy8wyRQE6qu8nUa4k
2849,E Major,70717,spotify:track:6pGfXqD6vDjr1gLQHlza4s
2850,C# Major,70719,spotify:track:4CdCqaZGaD7vpr116m9pGz
2851,F# Major,70883,spotify:track:3p6dVnFjpeNsmhaWKz2fg5
2852,F Major,70887,spotify:track:6zDz1uJ2FSvq1EMyFsnqj4
2853,F# minor,71009,spotify:track:1LL6gBfpRXDJxvhNPBf6yS
2854,D minor,71226,spotify:track:35gkgnxkjglWiQVTqZy8cJ
2855,Bb minor,71229,spotify:track:20Qw9BuMdgS30IXEHEIYlh
2856,A minor,71231,spotify:track:41TTfWwIZf96U8BfkYGY9R
2857,D minor,71256,spotify:track:5wtT28c43W9JjOKmMQlRoE
2858,D minor,71257,spotify:track:27IVDpYTaYFKGY4JplK2n0
2859,D minor,71261,spotify:track:4XgowZZ0BTMBD2Q7xgQWte
2860,A minor,71262,spotify:track:5S99ZzavI2vR7ift387Shz
2861,A minor,71263,spotify:track:5vbENqOhoiFI0pnwVLfzXH
2862,D minor,71264,spotify:track:2k7EFByJKhpgESNftoUMw0
2863,A Major,71266,spotify:track:6qM1x4Oh8Fu7YxrTDU0xCZ
2864,C Major,71334,spotify:track:1gqzJb1TK5UkKBbAedjXt4
2865,A minor,71363,spotify:track:6xFYhPPM5JvTCtXtC9KUgB
2866,A minor,71364,spotify:track:2vuCvHRDsYtUdPMQGevUd6
2867,A minor,71365,spotify:track:3Pb0SHD8PvpI0Tqlh18BlD
2868,A minor,71366,spotify:track:0VlTdrE8hxvsaXslsiqDz5
2869,C Major,71367,spotify:track:1TCJUOGteUsUCAmxaaoQgW
2870,A minor,71368,spotify:track:7g7NYICZU9fATCYsFfRkkN
2871,A minor,71369,spotify:track:1QVx5iQNkwZIImuVJkTluK
2872,E minor,71370,spotify:track:0I2ZnDucC5oCxwzU9RVrnI
2873,A minor,71371,spotify:track:2bV9UBm6Pe21kX8JPTc4bp
2874,C Major,71372,spotify:track:3iNJeBIvrJ9ifMrnXpmXzy
2875,E Major,71488,spotify:track:1axgkk9qOtLGNg5KrS2ETx
2876,E minor,71504,spotify:track:37raBWzmhk6WuWr9cAuXDe
2877,B Major,71506,spotify:track:062mvRe73j1CLUptoGzXQ3
2878,C Major,71511,spotify:track:6Ia4ezB0qxaRop2GNvFoTN
2879,A minor,71515,spotify:track:37KyRt0uV5XalWyjCErDh1
2880,A Major,71516,spotify:track:64hIZK7RhaCczR2VyXITeF
2881,C Major,71517,spotify:track:5N28f5iaJB42mlSgoF72uq
2882,F Major,71582,spotify:track:0STLHOO2HelXJXSSPfMUBt
2883,A Major,71583,spotify:track:5rDRc7FQRU9VOgXg8E5Z6N
2884,F# Major,71584,spotify:track:3gZEKMkPKdm2br6UxIJPKE
2885,D Major,71585,spotify:track:46x3LbcyR7QdgrXeoCMNe8
2886,Bb minor,71697,spotify:track:1VVOTY3sNppkAzFuiCR6MT
2887,C# minor,71698,spotify:track:2R4fn8qEdIPFU5hG2xY6T6
2888,B Major,71700,spotify:track:0gyWU2Ke32DZU81cRrMEmD
2889,A minor,71701,spotify:track:3tlIq0tIwfEdb8y5cGO1eI
2890,D minor,71702,spotify:track:2qUwe3EBGmomlSddu3njWW
2891,D minor,71703,spotify:track:3mzbFnFOEbmmVPE0WXs6if
2892,G Major,71855,spotify:track:5G6X2ygA8xY2DAvtwQvV3w
2893,E minor,71957,spotify:track:4pCXFYShXc1gzobxqU0QnV
2894,C Major,72017,spotify:track:1BjmuPSEgvlQL0hFIsVh5A
2895,A minor,72020,spotify:track:5hMk0h29DmYTA4dmVOpdd6
2896,F Major,72022,spotify:track:49HhA48D2wTgunHse7oeox
2897,D Major,72046,spotify:track:5jrm2V73xSNwhgpbRLvGPI
2898,D Major,72047,spotify:track:0B25zVOr9oD8gTuB4r1YmQ
2899,F# minor,72048,spotify:track:043Ppor00MIHswXvNq94iN
2900,C Major,72049,spotify:track:703jrakd9wC47VzB12Nzg2
2901,G Major,72051,spotify:track:6d4vsYY4YJ9EW25Kvc78wx
2902,Bb Major,72053,spotify:track:0rXvOfA65eAD2jpvyGkLRh
2903,G Major,72055,spotify:track:0rFOCR8XPQZIVWJBUGobNA
2904,G Major,72056,spotify:track:4JphW2FwrIc0B6jhG52HDc
2905,A Major,72057,spotify:track:4mSUVU3VzW56M0BGV1MaXe
2906,G minor,72110,spotify:track:49ZLf2AyLtD9lz3E9HzRT5
2907,E minor,72113,spotify:track:01hpIeZVJmtCtryndS7nt6
2908,G minor,72115,spotify:track:398O6jqNr7TSDPQwqhZ86c
2909,D minor,72206,spotify:track:7oHlsPMHV1RHHa2obNTenm
2910,G minor,72245,spotify:track:2nyV6PsoS7gO4mxbhwEChW
2911,G Major,72246,spotify:track:0QGYNSk7Y3nziNCa7AhNvj
2912,F minor,72248,spotify:track:3pxDpNbwcYimtE0o5wvg1y
2913,D# minor,72255,spotify:track:0w3zX8HKjlFh45kpet3qhX
2914,D minor,72313,spotify:track:36ebbWVNhmg2tKy7mLazcw
2915,C# minor,72359,spotify:track:3dOC3OYpnSgSl8jLo630nv
2916,B Major,72360,spotify:track:6WObOPPp4yKnwiL6abeA35
2917,D Major,72436,spotify:track:66B63cYlzMPT5PvDOghg9v
2918,D Major,72451,spotify:track:3SmxbYrGXnkd4trmfbO1sB
2919,F minor,72474,spotify:track:0RnwIT1SsVNqe3Vjwf83yI
2920,F Major,72475,spotify:track:1d4EquapkQqYSs8vChOgPL
2921,C# minor,72477,spotify:track:3F6VP5JLBaqW1CKQ6nHkIE
2922,G minor,72480,spotify:track:6iY57CCKj63hpovgXPwyHQ
2923,C Major,72615,spotify:track:6gzIjBucjtfp2QkCyVPtgZ
2924,C# minor,72623,spotify:track:4PxNM6Ipo4Ki4KhYpzZsYN
2925,G minor,72624,spotify:track:68OVSJoZIuy7hLIpZs9k8S
2926,G# minor,72634,spotify:track:3FWI6cGYc0tNMV3M8FfBOc
2927,C# Major,72686,spotify:track:2zLLiss2E1JfxZkCJpEyOd
2928,B minor,72997,spotify:track:5HETG2bBLUI4zJiz5inc03
2929,C minor,73069,spotify:track:717cV9vc4g5nJGgNoEmA6D
2930,D Major,73114,spotify:track:6EpGQV9pG3satylGkywBve
2931,G# Major,73181,spotify:track:0OQURCLlcI1xndhcb0PCze
2932,C Major,73419,spotify:track:6KTo8T8RTL8VZl1BAFB26x
2933,D Major,73420,spotify:track:6uYKR1xfqG5AFubFLX24lx
2934,G# Major,73422,spotify:track:1JtDsAgIPWrQXpc6DF1TwI
2935,B minor,73423,spotify:track:7jwBO0FrvK4v7wYV1zzHkR
2936,E Major,73425,spotify:track:5es2zZJK7N3gCeGPHb2Rt2
2937,F Major,73428,spotify:track:4JWmfG21YqndGYI9R51xiD
2938,G Major,73431,spotify:track:07b7AZzxrMFvFgZUkrTBPa
2939,A Major,73432,spotify:track:4wuoFKXKCMVzHsIXyYERWa
2940,A minor,73435,spotify:track:3mTe2anf0zXlBGy7e8bx7H
2941,C Major,73437,spotify:track:0y3F93i8xQbIAXEnN0K4ll
2942,D Major,73492,spotify:track:0BqYieNhZk698MtuD73bGA
2943,B minor,73495,spotify:track:7w02LkCrPVfSnV3OG7tcK2
2944,E Major,73687,spotify:track:1x0pT1amtW9Kri8eey9ER2
2945,A Major,73689,spotify:track:3B9rcfnqGtis09N0UFdKOY
2946,A Major,73693,spotify:track:43UShCdTfsw7RqibJGVH7x
2947,G# Major,73696,spotify:track:5UdqfTuPJ8PmyRmfO8BOou
2948,G Major,73704,spotify:track:18qGnJKXtjh5LK2z65HMpF
2949,G# Major,73741,spotify:track:61dPjKl6prdY2Qr6Gt8GOA
2950,A Major,73758,spotify:track:3D7FxofOl3mNfytrpWPiGu
2951,F Major,73761,spotify:track:4idbGKYOZMeMc3ikWwfKb4
2952,C minor,73763,spotify:track:6dya7XniCVoAhbY5qCzlxj
2953,B Major,73768,spotify:track:6ENYlcLGfq25l6rldCgOza
2954,A Major,73770,spotify:track:3D7FxofOl3mNfytrpWPiGu
2955,G# Major,73772,spotify:track:61dPjKl6prdY2Qr6Gt8GOA
2956,A Major,73774,spotify:track:4sQ4hMl8aHWvJePPzA6ZzU
2957,Bb Major,73788,spotify:track:2RBEjeuKV2PRpcNgGaaw7b
2958,C Major,73789,spotify:track:670EMjYclGjCv8sIjRTCXW
2959,A Major,73792,spotify:track:2o2LKS73kyhOl2xc4rlZyG
2960,F minor,73806,spotify:track:4d3RwFLXmpxvSQcIKWnga1
2961,A minor,73809,spotify:track:7LIUBtWyDK5uEzWyL2SkS0
2962,E Major,73836,spotify:track:0dqkma6elydngemQCgOl5g
2963,D Major,73866,spotify:track:2eaDf2pM41NvmX1Q1jpzjU
2964,D minor,73868,spotify:track:0WcUEERoThHoynXdCO69dv
2965,C# Major,73875,spotify:track:3MbI2wnUJv40ooawTHf1vM
2966,D minor,73941,spotify:track:3WzE5hhRDjZ4pORs9JXcLB
2967,F# minor,73942,spotify:track:6Zld9ahnmrj0v0r7enpNCI
2968,F minor,73943,spotify:track:5qi2G3w8QxGzw97UZtCgB9
2969,Bb minor,73944,spotify:track:24cLPzd8ZHrLhMNdr3cjU3
2970,B Major,73946,spotify:track:6ZiEEx0EfqOvfEqI5zGCuY
2971,C# Major,73948,spotify:track:0UrijsUAdtvWpk9T7onUFN
2972,A Major,73950,spotify:track:2EyAPhJ23QLeVUJdVz42Un
2973,E minor,73951,spotify:track:5a5jvWbwOvVVBkdCljEDfu
2974,D minor,73952,spotify:track:4cDPTUB03w2sxdFY1prFJl
2975,A minor,73953,spotify:track:4p4zEr00yowhEYeDwZ1VHI
2976,D Major,73954,spotify:track:7lovl82apqxAEbgZ548xKy
2977,E minor,73955,spotify:track:7eMjvHltf3PKZGavoI2yIR
2978,A minor,73956,spotify:track:5FjrIdM9wlCRaF8uxieEHw
2979,G minor,73957,spotify:track:5kNVgwLF4zJ4EeXPuRTPi3
2980,F Major,73958,spotify:track:4TRROL1bU9JjQpmbn6hkyP
2981,F Major,73959,spotify:track:7qwtR1C2qpUYrCJOKx2LzX
2982,C Major,73964,spotify:track:0ahJA1MVq1buADQx4KStdq
2983,G# Major,73965,spotify:track:4AWDoGEhA1UnECtyDP0Bo6
2984,D# minor,73966,spotify:track:0sQe381ESqTggGYbkkOABN
2985,G Major,73967,spotify:track:0HKloN8P3j6Pn3ORjadbzD
2986,Bb Major,73968,spotify:track:55GP2AZsEpsCuIGJ8ZN6Nr
2987,G Major,73969,spotify:track:121RzIpsQiuVy7YpDjVK5w
2988,E Major,73970,spotify:track:5GJ8ZNyrC10vs4AULLfEMH
2989,C# Major,73971,spotify:track:0AsDwAhbx8WZNoK18iY4uL
2990,D# minor,73973,spotify:track:3L7ertHlKa5grygPzkr3YS
2991,D minor,73976,spotify:track:34P0m3HHa8wzjR8z05fgKl
2992,D minor,73977,spotify:track:1AIPVETqdDFCvCSXurd8pq
2993,D# Major,74090,spotify:track:2VIP5j5uWHULUPg6VEsLIu
2994,G# Major,74111,spotify:track:0M6H4VRTmRWrkvDejctw9v
2995,A minor,74113,spotify:track:3suNTEiUztQWS4njmbcypa
2996,C Major,74146,spotify:track:5fT0Ket0oH8t0HWc2ICPe3
2997,F Major,74148,spotify:track:13DW7rwfu2QI4I0i399hAK
2998,A minor,74149,spotify:track:2RcRssK8SOx9sv195TpeYq
2999,D# Major,74192,spotify:track:0mOFDZotw2cFmbMkt4I7cr
3000,G minor,74208,spotify:track:62ZWaIVAbKBszhikGfFyQp
3001,C minor,74214,spotify:track:2km1vFP4pTlncsbw8lma0S
3002,A minor,74340,spotify:track:1WVkr24wh2YLerBkT68Ldg
3003,C Major,74378,spotify:track:7skk2HjpCCBW8lxIMq7mA0
3004,E Major,74383,spotify:track:1ZafL7cQCIwPpGhauSHf1o
3005,E Major,74384,spotify:track:00U3OKS6esARh05Hp2cv13
3006,G Major,74386,spotify:track:2w1cEUoZ1xLhpmU9Z3THO1
3007,Bb minor,74393,spotify:track:0csieWNgbJBqyz4jQe06xo
3008,D minor,74474,spotify:track:7z8YNNGLYh6QlTy1a7jBCt
3009,F Major,74506,spotify:track:3cIFx8teg54JFzc5ruODZm
3010,Bb minor,74508,spotify:track:3amxUIvpIhD3UVHopwSJBY
3011,C Major,74509,spotify:track:6HDeyrCusQOZrQM5sUM56B
3012,D Major,74510,spotify:track:1hHvHJsYDor5fWT7GZt9uP
3013,D# Major,74512,spotify:track:0Sp9XbzhoW0vb6kUfnQtlt
3014,A Major,74514,spotify:track:1Tz5BmYaqgiNuzpWITrW6P
3015,D Major,74515,spotify:track:4FL1Zo4oleAlBKl7CpEu4W
3016,F Major,74516,spotify:track:7JlQB9u7y3JadfCBX2HG8w
3017,G Major,74517,spotify:track:7HC6qUy0lLdaVbKCHN0Ur8
3018,A Major,74518,spotify:track:1cdqozc4n0EZaZjxg1aJEt
3019,D Major,74528,spotify:track:0emWrxXl31xhxdTYhrLjLR
3020,D Major,74529,spotify:track:5TMKT02QEQMkSOEEFkJrUO
3021,D Major,74531,spotify:track:1uuFEQKK5AsrtjOktosA2g
3022,F Major,74532,spotify:track:7aSZFvoMT8ZaynlQ2BJGcB
3023,B minor,74533,spotify:track:3rys352dnwDEgCxaPdKJ4P
3024,D Major,74535,spotify:track:1kd2f0RcSQBAxHOvrj2exy
3025,D Major,74536,spotify:track:7uDi9IVOXD9mOaJcJBlvWD
3026,G Major,74537,spotify:track:28VmoujHrT2j24M4fYWw7I
3027,F minor,74552,spotify:track:5Yf9CJzHv31GqGykmQe4hj
3028,A Major,74556,spotify:track:5YDPFPObTCdJE2C4JqAUWD
3029,E minor,74691,spotify:track:3rCJOKLXxuhYLWlvlhFZuj
3030,A minor,74692,spotify:track:3PNXPbMZGWn3aUtradM6je
3031,G Major,74694,spotify:track:5Li5HHkBUFCoU3O5GiA1kd
3032,C Major,74695,spotify:track:1l4y6DMpOcAqhvOogNPJUv
3033,E minor,74817,spotify:track:6N9M5aQPppbmjoA2XpQ1PT
3034,F# minor,74853,spotify:track:5jXkpba1roHqbNVDXzE7nr
3035,G Major,74856,spotify:track:1vjupDhjlQ3K6sQipI3jQ3
3036,F Major,74857,spotify:track:1AwOclSXfubijeYp73d2UW
3037,A Major,74864,spotify:track:20OZ9K9kusud3wdJj2MVqU
3038,A Major,74867,spotify:track:2l4CN4dqyJemDaKdcGbBTj
3039,E minor,74868,spotify:track:2DfXBJOBNCLusNnTKNRSf0
3040,C minor,74897,spotify:track:0fmF0knG1tv5DmCu25Kw8o
3041,C minor,74898,spotify:track:3PKhvsNFgtySS8dKENV085
3042,G minor,74899,spotify:track:6VFaKJvCgIt6TqHtI6yS71
3043,C minor,74901,spotify:track:5vRr0JhlIJUG1CfrxbYCI8
3044,C minor,74906,spotify:track:2BVpZJu9fYIY5NECbARF0w
3045,C Major,74925,spotify:track:1gfQ9JO0SRaILdLFb73fkw
3046,C Major,74937,spotify:track:5jryIWZeQORHdYTeG6cSiW
3047,F Major,74938,spotify:track:0O9UKYSqJLPbxZzoLN5iKl
3048,D minor,75049,spotify:track:4G9a2VfjzUllIzpNFBlZfV
3049,E Major,75051,spotify:track:4XWxY8yA7eeovz8IYQthVX
3050,D minor,75052,spotify:track:3QfNHwopwWkB11zxVaPEbX
3051,G Major,75053,spotify:track:4DxdnxZcUZhcni3lYdFc6o
3052,F minor,75055,spotify:track:6oUYz2ryjv4nlJWqi2J3aY
3053,D Major,75056,spotify:track:7bML2hLYeee4JsOACPMH28
3054,E Major,75057,spotify:track:5vVLPkE9PVF0T6yg7hOr1u
3055,C Major,75059,spotify:track:5fuGGoVjkD0I08r7Rj4qQi
3056,D Major,75060,spotify:track:5cWw2sDQOniYm1w9NXyIzm
3057,D Major,75061,spotify:track:2XEBP89lMZXAxJzS7a2mYC
3058,D Major,75231,spotify:track:1x1kAKGpk2IthS4ezdDfQX
3059,E minor,75232,spotify:track:3Zq1z7Od7ZZcsOQRGFvwod
3060,B Major,75233,spotify:track:5BbyGhQI7FNrEHVYiQD1Ym
3061,F# Major,75234,spotify:track:6AQbNwazAE7syoUZ8a1Aac
3062,D# minor,75238,spotify:track:2OAD03OY2mmYdH3hBlLmM2
3063,D# minor,75244,spotify:track:0pGRtKCdJeNVRNWN1RTJGJ
3064,F minor,75265,spotify:track:5VXVn5CPY4zAG4udLCQjOR
3065,E minor,75267,spotify:track:2BrYyY7iDb1SK14EIzndYG
3066,D minor,75268,spotify:track:1sVw7N2gxXSX5hnFLdLf6W
3067,C minor,75269,spotify:track:1QgCe9P1Buafvm3Z3KiHdg
3068,E minor,75270,spotify:track:5zV3EShv26VFiNXyAJroWq
3069,D# minor,75271,spotify:track:3lZk67cyUumqIZ0qLyOd8O
3070,E minor,75272,spotify:track:1SI1SvFlscKP53XRtnIHhJ
3071,A minor,75273,spotify:track:7mF1PjZsLfOPMQsT2jepIv
3072,E minor,75276,spotify:track:18gi3muDfdFUySxktpyz65
3073,C# minor,75372,spotify:track:2FteJJHfIuSOvhxTkmKr1N
3074,D minor,75374,spotify:track:4NIWygQjWBm9jpaGY3IrGm
3075,C# minor,75376,spotify:track:3fbZ2Cnq8gywttWOoJhaJp
3076,A Major,75377,spotify:track:1q61wMKUaRBq6iZ6e2trj9
3077,C minor,75378,spotify:track:4fF1u2dGFB0wesfVOgjevN
3078,G minor,75379,spotify:track:0cg3tCZHdTZT9jeUwYTBgl
3079,A minor,75381,spotify:track:1k1n85X8KdZzycbKnzuf4w
3080,B minor,75384,spotify:track:5xiPW4YHksERMacVEy0T6J
3081,F# minor,75385,spotify:track:3DTNoagcSqmFSK1DsNo3v9
3082,D# minor,75387,spotify:track:5uByu4im0bqcA0plLclxRW
3083,F minor,75389,spotify:track:7a1cqWSrIhvYriG2MWGmue
3084,B minor,75393,spotify:track:7EFWWBWjpprGtJwzRgGPDT
3085,G# minor,75394,spotify:track:6cO3aTX6CINsbTPxaDDBNH
3086,D minor,75395,spotify:track:1o4Z1UKIQWFqdwo6ii5kzP
3087,E minor,75396,spotify:track:2S5PHgcg0GLyQdm1h2DD7J
3088,C# minor,75413,spotify:track:12Ij5DPTKtCDfLr4I8rLn0
3089,G minor,75414,spotify:track:4odwFdpJij0fWfzzOGrii7
3090,F# minor,75416,spotify:track:6zX01mJrfZUXzgBsuesrYd
3091,G# Major,75417,spotify:track:4rWFxH1kAYcetLdxc9Os9Y
3092,B minor,75419,spotify:track:1gSofVxIni0mMZ84s4Qwmh
3093,G# minor,75422,spotify:track:2yIFbD652hIySUTKb42gdd
3094,E minor,75424,spotify:track:0X0tPkH32skyFMYU0ELr6M
3095,D minor,75429,spotify:track:6e0ZOB5XphBs2OX1kmYuFY
3096,F# Major,75430,spotify:track:4bb6Vn39UI982Ru3niVfm7
3097,D minor,75431,spotify:track:77oqtyds4GTIZ8mZ44rRza
3098,D minor,75432,spotify:track:0wExqxDCUm9K3q45NEsjyW
3099,D minor,75433,spotify:track:5BSIK8KnWhZRAnqbYeSXBN
3100,D minor,75434,spotify:track:5AFck7cUk9jGqmW75sa7cE
3101,D minor,75435,spotify:track:77UjLbm5VslOk9J5RHuVcv
3102,Bb Major,75436,spotify:track:17Kw7g3YViPFdz2htVB915
3103,D minor,75437,spotify:track:1AaBEomBsb5owIkZfhlp2H
3104,D minor,75439,spotify:track:71PZLsMUh12im5QsWh2GI3
3105,D minor,75440,spotify:track:3c61RkYZNgIBPtcQJmP58F
3106,D minor,75441,spotify:track:6ol3GjOTrVLzEhq0Vcp4vU
3107,D minor,75443,spotify:track:6Jj9KqdvArKfNHBnY65DAH
3108,A minor,75454,spotify:track:6XUSrgElXYuMujLB6NW8ut
3109,D minor,75456,spotify:track:731msxGGfdshDMAHyBtycf
3110,A minor,75458,spotify:track:7Jwhbd6I7YFcntxOXVc6gq
3111,C Major,75475,spotify:track:3sIOmFAOQFlL81pMbHbm4z
3112,F minor,75476,spotify:track:6jSvccMdH2kU0BG0AIoxHt
3113,A Major,75578,spotify:track:3lLuqqEBbJWth5yjq1x8FV
3114,D Major,75579,spotify:track:7oRoy1AufWEAgu5qYfYUrD
3115,D# Major,75580,spotify:track:6N3NC4GxPojZSLsPHqeRBh
3116,C Major,75581,spotify:track:5nL3mKFpptri7QNj66PdiN
3117,C Major,75582,spotify:track:1K0EIhIh8cqB6OHTuG48JK
3118,C Major,75583,spotify:track:63A4ppKa9kygHWwHAjH4Yv
3119,G# Major,75585,spotify:track:21msifrCT1X6pZrWILWRMZ
3120,C Major,75586,spotify:track:6SBJZgQtrPFExIepUpgOWt
3121,Bb Major,75587,spotify:track:5CIH1dhCgmKuHlEgQMiLDJ
3122,C Major,75588,spotify:track:27uacktaLDVlSvw48yaHHm
3123,G Major,75589,spotify:track:0biZ7c1VHEb4rNrVtOo4fQ
3124,E minor,75626,spotify:track:41zab4ZqqN9jbMqfbGfdHB
3125,C# minor,75680,spotify:track:7eELwfEfg7lQCyeD4NQ3aM
3126,E minor,75681,spotify:track:1mPjuwjRhtmNga8UAgwZtV
3127,G# Major,75682,spotify:track:6J7ZaFuTL3PJSY0axOZPWG
3128,G Major,75683,spotify:track:6uiEBwWylwdQ95TWIvKabv
3129,C Major,75684,spotify:track:5K6JEQ0CtcunuIFaqCtNFo
3130,D Major,75685,spotify:track:3MICUDWW2APEgfx9RJbHQU
3131,C# minor,75686,spotify:track:1PLPALmmCFBM4ChiW8xojt
3132,D Major,75692,spotify:track:46B2KyLg5TbProTp4Oc1DM
3133,D Major,75693,spotify:track:4N2tXYLVihEYnPFk9rB2zF
3134,G# minor,75746,spotify:track:47LHTWXQvlB7cpYfixbeUY
3135,D# Major,75900,spotify:track:0e2Vb88X3FA1lGgbEwb12a
3136,C# Major,75901,spotify:track:1ZRzVpJP4dHeZuWmnNPBuX
3137,G# minor,75903,spotify:track:4440oCRrADSeAL6oJwMpnH
3138,Bb Major,75904,spotify:track:35Boby2rm99xUr20Lzlycm
3139,B Major,75905,spotify:track:1on0pcGyHGgL5HTitYKhjM
3140,Bb Major,75906,spotify:track:2IBkBDANju2RJTwW8hosHD
3141,D# minor,75909,spotify:track:4wbs6rRL45GtP89rS2DWQp
3142,Bb Major,75910,spotify:track:1t7GoD6D0yb9ZpmjId6gpb
3143,G Major,75978,spotify:track:5Yr0vbzjcdkj6WTnqBQNtc
3144,E minor,76082,spotify:track:1tBO7zeE1nPnnRIAXhNQIe
3145,F Major,76117,spotify:track:0SRx46KiIUEvONI81RoIdf
3146,D# Major,76128,spotify:track:0SzaSKLoWueSQPC17Wk51K
3147,D minor,76129,spotify:track:5VgpXb1yJNxbNeKRO9wYmI
3148,C Major,76130,spotify:track:5dvKB322sQOFQ6Inxcwi0D
3149,D Major,76131,spotify:track:4S8CivFE2bn8cIzW2HnLNP
3150,C# Major,76236,spotify:track:1UZGMCAeNCCMnbsk3s5I8s
3151,C minor,76239,spotify:track:5dr2zTjhPCZnbXplkHUC3F
3152,B minor,76240,spotify:track:4kdZR2SCqfAjeSP5TMm5BR
3153,B minor,76241,spotify:track:2F33pEHvycVU11munUbNNd
3154,F Major,76243,spotify:track:4fZtVmr1S6DVnKXNpy50Vl
3155,F# Major,76244,spotify:track:5bXWLWadQUYqEKsfm2Cp0m
3156,F Major,76247,spotify:track:26HAL8wgOEuisLGCMw3EIJ
3157,G Major,76248,spotify:track:4rByC5h9WiXIqBhTVk6xsn
3158,C Major,76252,spotify:track:51tpnqABiazSTHNgdoqqTE
3159,E minor,76281,spotify:track:73AWE0AOTdcRzJ4F8gqkjh
3160,G Major,76282,spotify:track:70OTO1H08xpxeFoq5MIW1h
3161,F Major,76283,spotify:track:40cPmBbx4ha19DfBOIqhfZ
3162,C Major,76284,spotify:track:3PIQxInS6nIMZdm5eyiVsY
3163,G# minor,76285,spotify:track:0ZKWizCiIXzzIOCFNh1ZOb
3164,F Major,76286,spotify:track:17QmBDqCflTrglKfF42KsT
3165,C# Major,76287,spotify:track:3MlmbmQJwA8k2SjnVRN8i0
3166,G minor,76288,spotify:track:5m8nCfbDWloCeOVDlKACip
3167,Bb Major,76349,spotify:track:2dRPU5aaAoGgrgYdOX5Sgo
3168,C Major,76351,spotify:track:5wCjstHXlTRthbauzKBKdo
3169,A Major,76352,spotify:track:1kBA1seQil9GjrMw121GPG
3170,F minor,76353,spotify:track:5A4HL2imOCUWdFm8EMhx1s
3171,Bb Major,76354,spotify:track:6skv3K2qKKjY4jG3r066vX
3172,D# Major,76355,spotify:track:5zRissNFFVdzX4zBwPZIPw
3173,C Major,76356,spotify:track:1JhkjyhKJCMdyzPTTLYpWm
3174,D# Major,76357,spotify:track:3Jn3ytUujtNX7TqFzOdAiM
3175,G# minor,76478,spotify:track:2bRhj7fcsKMTgUsoSovOYE
3176,D# minor,76479,spotify:track:6qNnJpfBlbeIwVNlxLkkqP
